x,y,token
-32.19424057006836,29.325050354003906,speedily
45.06980895996094,11.165451049804688,searched
-11.614550590515137,6.041053771972656,traced
-4.180149555206299,9.150361061096191,abandon
-2.175232172012329,-32.365604400634766,soot
-25.067506790161133,-49.26142120361328,pushed
1.024625301361084,1.7035151720046997,Perfect
4.853337287902832,5.611917972564697,hellish
-6.1539154052734375,-7.56160306930542,congenial
-13.486075401306152,36.195106506347656,Greybeard
-7.254702091217041,37.61235427856445,Fight
1.3967812061309814,-33.375125885009766,Approaching
38.6893196105957,31.14471435546875,Although
34.448482513427734,1.0734903812408447,flee
27.779001235961914,1.8960157632827759,destroyer
-45.49302673339844,-5.761277198791504,contempt
66.44983673095703,2.619131565093994,priests
-21.34601593017578,-35.97713851928711,closet
10.720080375671387,-47.66239547729492,ice
-19.633668899536133,-30.185922622680664,reflected
-48.67129898071289,17.53837776184082,cordiality
-20.93267059326172,33.02781677246094,wrote
18.1903018951416,45.4890022277832,houre
-22.057809829711914,-20.541067123413086,questioning
-10.038559913635254,19.268508911132812,collector
-33.7673454284668,-14.913178443908691,philosopher
29.811800003051758,-25.590444564819336,vial
-3.6605660915374756,-35.077274322509766,ironical
-6.80072021484375,-5.274136543273926,largely
33.2010383605957,-18.14891242980957,rock
-11.64187240600586,26.430946350097656,convict
25.623767852783203,25.279186248779297,seek
-51.661460876464844,12.954602241516113,inquiries
11.308947563171387,-4.341440200805664,hymns
-20.634784698486328,-30.8564453125,Gabriel
1.6734217405319214,-59.95594787597656,head
29.299489974975586,12.065020561218262,slayeth
-4.555830001831055,6.325459957122803,Indies
-4.774069309234619,27.799192428588867,N
-11.366321563720703,23.860820770263672,eggs
1.8651686906814575,15.9431791305542,conquer
-46.31105422973633,18.969575881958008,subjects
-41.450260162353516,36.08795166015625,afford
52.67154312133789,-6.270700454711914,Zin
-37.73191833496094,39.45844268798828,pretty
22.28761100769043,5.2971954345703125,sorrow
5.280375957489014,27.854272842407227,baser
20.890928268432617,3.651920795440674,sleep
-36.49052429199219,21.083730697631836,denial
0.7028643488883972,-51.981109619140625,tossing
-9.385332107543945,-28.673961639404297,telescope
-37.41282272338867,36.79409408569336,civil
48.85963821411133,34.88559341430664,48
8.86110782623291,-48.60200881958008,hovering
-20.9510498046875,18.45227813720703,others
25.565322875976562,-30.55243682861328,rotten
-4.51357364654541,-4.9029622077941895,working
13.105195045471191,-45.738014221191406,descending
-0.2993682324886322,-32.376731872558594,humped
-33.865570068359375,11.049203872680664,expenses
9.774703979492188,19.2941951751709,mankind
29.63886260986328,4.2701544761657715,blot
8.482002258300781,31.329336166381836,armes
-8.888277053833008,-3.364175319671631,November
14.375065803527832,46.98176193237305,Heauens
-34.647926330566406,20.10308074951172,Eliza
26.12468719482422,36.88615417480469,Knowest
3.3500218391418457,11.251411437988281,Still
36.190792083740234,14.885252952575684,hardened
-4.46104097366333,-40.4711799621582,threatening
12.444581985473633,-29.917634963989258,skipping
28.64295768737793,-9.98820972442627,fatted
-21.162508010864258,-20.145259857177734,unbearable
-39.283958435058594,15.037187576293945,industry
2.5150325298309326,0.634983479976654,prouder
32.188812255859375,-22.917688369750977,provender
13.462808609008789,-46.589515686035156,cloudy
29.303865432739258,-12.466325759887695,mildew
-29.869186401367188,30.256715774536133,presumption
-7.829111099243164,17.294631958007812,slave
-51.75950241088867,20.168331146240234,expressing
-21.302095413208008,13.932931900024414,expressly
-46.34834671020508,-18.393264770507812,repeated
-37.441375732421875,-30.151540756225586,just
0.6440747976303101,-28.562923431396484,masonry
-38.660762786865234,19.74897003173828,duties
-21.603904724121094,-4.56531286239624,perpetually
11.708565711975098,-42.81844711303711,expanse
-18.778215408325195,-47.03451919555664,held
5.7762932777404785,-10.39533805847168,earthquakes
-36.091644287109375,10.728473663330078,indulging
-57.5836181640625,6.080239772796631,introduced
27.181446075439453,-19.65577507019043,sickle
28.119245529174805,34.2105827331543,liest
-23.54311180114746,18.98125648498535,inexperienced
12.60305118560791,-26.72157096862793,noises
-4.913277626037598,-46.86389923095703,pike
-3.7187368869781494,-49.98758316040039,decks
12.434794425964355,-5.88320779800415,America
27.074560165405273,16.80426025390625,folly
4.895716667175293,-3.184443712234497,insect
-12.782496452331543,-42.68289566040039,Cathedral
-15.922636985778809,-39.79362869262695,fist
27.22527503967285,33.81418228149414,backsliding
1.0707050561904907,1.0286773443222046,throb
16.146509170532227,-24.087778091430664,Pour
-1.8956352472305298,25.782445907592773,LAY
-28.44202995300293,-51.7445182800293,Queequeg
44.03343200683594,28.90494155883789,Save
31.578210830688477,-9.151625633239746,fatness
28.543685913085938,-18.664548873901367,dried
4.977532863616943,32.430057525634766,Lightning
-2.5315213203430176,54.232879638671875,IT
39.47951889038086,-16.71333885192871,wine
26.89925193786621,30.84136962890625,entice
5.085615634918213,-48.92951965332031,edged
18.319120407104492,34.32437515258789,knaue
7.227713584899902,-15.767723083496094,Directly
11.709799766540527,-46.31742858886719,sunny
5.424187660217285,-51.509971618652344,cocked
-50.68965530395508,-19.705785751342773,Patty
9.327866554260254,11.26459789276123,muse
42.13552474975586,-12.759366035461426,oblation
12.98913288116455,-13.810847282409668,Satan
13.624820709228516,23.43023681640625,kiss
-14.375829696655273,6.162567615509033,inaudible
51.20954513549805,-12.916719436645508,tabernacle
34.494197845458984,30.043167114257812,Cease
-28.219770431518555,13.640708923339844,forfeit
-13.329791069030762,-22.195619583129883,smoothed
-15.645254135131836,-33.76190948486328,saddle
1.8086910247802734,-31.55202293395996,deepening
-12.267631530761719,26.734655380249023,Rooke
59.533348083496094,3.3615469932556152,Tema
26.059736251831055,14.146527290344238,bitterness
-7.357050895690918,-25.249910354614258,pealing
30.02923583984375,6.4948883056640625,plow
-33.61688232421875,-31.301782608032227,in
-32.01826477050781,18.98261260986328,contented
24.36778450012207,-39.9629020690918,Third
45.69629669189453,9.384682655334473,praising
-13.655461311340332,25.584590911865234,leak
-0.17977537214756012,20.69074821472168,lastly
-27.37225914001465,9.904778480529785,attractive
-11.106860160827637,61.73756790161133,Deci
-32.28308868408203,37.96728515625,communicate
-33.670738220214844,15.521200180053711,confirming
-2.4060027599334717,-28.947200775146484,splendid
-38.26533508300781,17.981210708618164,present
-25.947233200073242,-19.65914535522461,travaileth
-4.192538261413574,53.36598587036133,GOOD
-39.249114990234375,-17.587141036987305,Falconroy
-5.805795669555664,-42.47892379760742,blocked
10.493758201599121,-32.96671676635742,Darkness
0.7701475620269775,24.330522537231445,Horrible
12.883925437927246,30.390283584594727,yeeld
22.590919494628906,13.345097541809082,pastors
-0.9012325406074524,54.698585510253906,WHALE
36.25916290283203,10.160435676574707,childless
-5.433579921722412,5.785446643829346,undoubted
-7.354180335998535,-8.47842788696289,hilarity
-4.539788246154785,-10.942873001098633,decayed
45.22092819213867,-22.186452865600586,drams
48.20641326904297,15.559662818908691,spake
16.177011489868164,-28.37312889099121,fragrance
-5.228034019470215,30.413532257080078,Young
54.16128158569336,-22.07759666442871,eight
-8.373003959655762,29.180410385131836,disapprove
16.792041778564453,43.127777099609375,Enemy
-27.044645309448242,-40.566627502441406,roared
-3.3310611248016357,-11.126508712768555,uppermost
-28.958698272705078,38.563602447509766,join
24.86470603942871,1.0513081550598145,indignation
-10.02782917022705,3.2536916732788086,summary
12.487480163574219,26.679576873779297,scope
-30.817066192626953,-14.089693069458008,cell
4.535891532897949,-22.037960052490234,hover
-20.9146728515625,-18.429210662841797,tunes
-46.564292907714844,-22.854307174682617,Cutler
-43.72359848022461,9.520588874816895,class
-18.206241607666016,-45.6562614440918,blade
-12.72400951385498,40.01000213623047,wasn
11.752910614013672,-5.358431339263916,heroes
-26.886951446533203,-15.346579551696777,Early
8.366678237915039,-52.91676330566406,colours
-1.1058766841888428,-5.004042148590088,errands
5.129273891448975,3.4569995403289795,Tyranny
14.349292755126953,46.96784973144531,Heart
-23.843130111694336,-44.6622200012207,furiously
18.16488265991211,-27.64966583251953,flow
-19.194150924682617,-49.76581573486328,pin
70.8815689086914,8.790457725524902,Bani
26.63262939453125,-0.36857113242149353,stablished
-12.970458984375,-9.544414520263672,baleen
-14.86338996887207,-56.850887298583984,top
34.80927658081055,6.962701320648193,glean
-52.22187042236328,0.36616745591163635,stroll
41.72016143798828,25.884227752685547,lawyers
-37.04905700683594,26.799293518066406,highly
-14.236662864685059,-9.963451385498047,Heidelburgh
-16.867223739624023,-30.212051391601562,steadfastly
-27.831079483032227,-2.0829131603240967,vigorous
-12.033780097961426,3.758673667907715,scholars
-46.021324157714844,0.750603199005127,entreaty
6.1187357902526855,3.5442354679107666,furbished
24.016244888305664,-28.899517059326172,armed
13.867819786071777,-28.583324432373047,bubble
6.902923583984375,-26.498424530029297,lipp
-15.684834480285645,35.47808837890625,Harry
28.420148849487305,19.43332290649414,transgressions
13.917628288269043,37.830833435058594,Lye
-46.74248504638672,22.504215240478516,propriety
43.97990798950195,-20.348316192626953,bulls
35.99324417114258,32.162654876708984,Seek
25.918607711791992,5.888503074645996,abhorred
-23.82088279724121,36.80301284790039,anybody
-24.045787811279297,-11.386399269104004,orator
-30.432167053222656,14.803947448730469,petty
15.964706420898438,35.03510284423828,Mettle
32.21493148803711,23.17128562927246,faithfulness
50.30535125732422,10.496435165405273,Aquila
-33.173133850097656,41.03881072998047,lose
34.651424407958984,10.90274715423584,oppress
-5.9456305503845215,-32.495635986328125,glazed
-20.229196548461914,-2.402717113494873,operated
-2.1336374282836914,35.61427307128906,Bulkington
13.402480125427246,26.73235511779785,deaths
-25.978675842285156,9.668835639953613,suspend
-31.606489181518555,11.767228126525879,annexed
9.286308288574219,-6.0613861083984375,youths
-39.21980667114258,13.65930461883545,events
-20.788166046142578,-19.854759216308594,arresting
-36.431644439697266,36.35138702392578,_not_
-40.35462188720703,-21.004459381103516,magistrate
1.439258098602295,-8.034238815307617,braver
19.562381744384766,37.32212448120117,Fate
27.515565872192383,12.299040794372559,pursueth
17.44896125793457,-29.560928344726562,smells
-25.17992401123047,11.463269233703613,Hayters
32.290164947509766,13.922152519226074,sinneth
-43.77379608154297,-19.00374412536621,placidly
7.963068962097168,-34.193756103515625,Straits
-47.34896469116211,27.695573806762695,circumstances
0.8410373330116272,5.443097114562988,Speaking
6.056113243103027,39.790374755859375,Too
17.23076820373535,39.08798599243164,wisedome
-1.9696773290634155,21.51968765258789,nerve
-31.1287784576416,12.9072847366333,investigation
-11.4402494430542,-34.14696502685547,bedroom
-6.453017234802246,-33.86384582519531,hilarious
5.658777713775635,-46.14111328125,hollows
-42.68144607543945,-28.728673934936523,Half
1.4543818235397339,-0.3452923595905304,unalterable
-9.751570701599121,-23.162111282348633,Louis
19.227890014648438,17.329526901245117,devise
25.468950271606445,3.8075718879699707,stolen
-36.331172943115234,2.1580395698547363,engrossed
12.474885940551758,-37.519447326660156,flights
21.55403709411621,22.860523223876953,fail
-55.234214782714844,10.601516723632812,illness
23.378278732299805,17.761659622192383,unbelief
69.69355010986328,8.601541519165039,Adaiah
-31.91351890563965,19.291797637939453,courage
-5.3564934730529785,54.392578125,RED
41.72199630737305,-26.904281616210938,candlesticks
-44.599403381347656,21.90962028503418,sentiment
19.035425186157227,22.06410026550293,lack
-6.23178243637085,-14.143718719482422,surveying
4.433994293212891,-17.580745697021484,Merrily
27.84989356994629,-33.086551666259766,oak
14.618064880371094,-45.29618835449219,fiery
-22.115787506103516,6.2832841873168945,kind
-36.479652404785156,-22.51734733581543,his
-11.320584297180176,59.8468017578125,Kin
47.51630401611328,16.681568145751953,Naboth
-19.33708381652832,-37.29551696777344,bundle
12.195976257324219,43.20817565917969,Fellow
36.49408721923828,7.199767112731934,merchandise
-9.396162033081055,16.85823631286621,Republic
28.399620056152344,10.050552368164062,strengtheneth
-17.735225677490234,-0.9484531283378601,superficial
28.483402252197266,-12.369990348815918,hew
30.29515266418457,3.8147823810577393,snare
-36.86551284790039,22.371232986450195,allusion
-14.076081275939941,-9.842281341552734,vicinity
-37.28207015991211,-38.37856674194336,street
-2.4958078861236572,-26.291906356811523,impenetrable
-11.079355239868164,61.44866943359375,Lucil
-48.02605056762695,1.8126083612442017,proceeded
19.345441818237305,25.44708251953125,sluggard
49.8939094543457,12.037276268005371,sent
-33.20418930053711,37.80913543701172,willing
-12.400407791137695,-6.578029632568359,imaginative
-27.798946380615234,22.66859245300293,infidel
-27.651288986206055,-28.364852905273438,passing
-14.782221794128418,44.58706283569336,Yes
-9.846863746643066,4.3754167556762695,plight
-39.176631927490234,28.7056941986084,_him_
-4.64334774017334,-39.4530029296875,intense
-14.269575119018555,0.2073758840560913,recorded
46.68553924560547,13.823823928833008,magicians
5.991933345794678,-29.15546417236328,turrets
29.145160675048828,-22.011369705200195,flint
-18.61158561706543,-11.678820610046387,Cod
43.26149368286133,29.985855102539062,85
17.24907684326172,45.683650970458984,mee
65.38626098632812,6.200280666351318,Pelatiah
-32.34228515625,-37.28592300415039,crack
30.559288024902344,-15.891054153442383,stink
-10.676234245300293,-31.876659393310547,nibbled
10.626492500305176,-49.0893669128418,silvery
-28.041967391967773,18.726455688476562,refreshed
64.9146957397461,6.860347747802734,Mishael
-13.727949142456055,-19.263002395629883,steadfast
-12.053202629089355,-44.8720703125,arch
-37.859737396240234,39.303977966308594,remarkably
-19.403934478759766,-11.986505508422852,Post
17.607275009155273,12.597124099731445,valiantly
-42.420928955078125,21.504894256591797,pretensions
10.851319313049316,2.347318172454834,rous
39.926185607910156,12.386937141418457,thanksgiving
-26.04522132873535,39.313724517822266,remind
-8.030438423156738,-4.5002875328063965,drinking
23.669567108154297,-40.70451354980469,Dakota
-2.7893929481506348,10.058722496032715,wearied
-41.75996780395508,26.772441864013672,misfortune
-51.373958587646484,14.169365882873535,latter
-1.1224607229232788,-18.618316650390625,trod
-43.5720100402832,-22.2928524017334,Quayle
23.373254776000977,17.86272621154785,erred
53.24355697631836,-4.197552680969238,city
-6.855644702911377,53.80834197998047,**
-3.834775447845459,-27.492780685424805,collapse
-5.644347667694092,57.611122131347656,}[
14.74612808227539,-19.397327423095703,clime
3.972202777862549,32.855804443359375,Songs
26.259807586669922,-5.340954780578613,trample
-25.145620346069336,20.248889923095703,truer
16.137298583984375,43.55091094970703,soule
31.88313865661621,-7.70127010345459,bind
-13.54928207397461,37.758575439453125,flogged
11.026994705200195,37.482330322265625,Graues
-43.06196594238281,-18.403942108154297,meekly
22.260080337524414,5.273640155792236,anguish
-25.245973587036133,33.64684295654297,dreadfully
55.41317367553711,15.927932739257812,Elijah
30.965679168701172,22.31340980529785,alway
-8.148702621459961,26.71249771118164,Hirsch
15.69686508178711,28.765193939208984,ere
14.81148624420166,42.4592170715332,blacke
-15.648881912231445,-21.59006118774414,quest
48.77754592895508,-3.1565535068511963,liers
38.680885314941406,-25.004396438598633,bonnets
-4.880406379699707,-34.30134963989258,chests
-21.025070190429688,25.942251205444336,amazingly
3.345747232437134,-45.125091552734375,shuddering
36.493167877197266,-14.432507514953613,plant
-0.6964098811149597,26.261932373046875,April
56.61280059814453,-4.343218803405762,Ammon
8.664990425109863,-48.65523147583008,beneath
31.673887252807617,-7.802674293518066,purge
3.2364025115966797,-53.555362701416016,tilted
-41.75051498413086,-28.41961097717285,Jimmy
50.68831253051758,-10.415850639343262,temple
-8.160637855529785,-6.5487260818481445,sensational
8.741508483886719,37.24551773071289,Ghosts
53.993858337402344,-22.05129623413086,fifteen
26.28508949279785,7.537919521331787,whereof
2.9096949100494385,-30.863832473754883,perishing
-25.031740188598633,-6.725415229797363,devoid
-13.568148612976074,13.019185066223145,beginning
47.289306640625,-4.542051315307617,horseback
-1.7180354595184326,15.51698112487793,hateful
52.50263595581055,7.815892696380615,saddled
-16.36144256591797,-45.96871566772461,clenched
-41.0736083984375,23.090190887451172,conceit
-29.9210147857666,15.930170059204102,defect
19.052753448486328,19.699420928955078,sinful
-23.851490020751953,-41.00029754638672,lifting
-29.89727783203125,-45.63751220703125,stopping
-14.179409980773926,0.2490723878145218,loses
-31.324546813964844,31.21920394897461,angry
-1.5371195077896118,-36.34294128417969,wrinkles
38.462345123291016,28.07193374633789,Declare
-15.974923133850098,-24.431589126586914,sweep
4.8682541847229,-9.933439254760742,trappers
52.492218017578125,-3.200692892074585,Gomorrah
-10.597198486328125,16.743270874023438,vice
-27.100313186645508,-39.130123138427734,violently
-19.199146270751953,-1.17354154586792,anarchy
19.268802642822266,5.447495937347412,bide
53.61437225341797,10.702634811401367,Jael
13.207975387573242,6.55004358291626,torments
-0.6725489497184753,26.44835662841797,merry
-22.75998306274414,-32.87294387817383,resuming
12.844188690185547,-6.261462688446045,bards
-7.509074687957764,-17.61138916015625,rat
-26.46697235107422,-44.0864143371582,seized
-4.53471040725708,-39.09326171875,glowed
32.63323211669922,-19.06268310546875,grove
5.840140342712402,-25.14468765258789,drifts
23.797143936157227,4.9828972816467285,persecution
-6.156416416168213,38.21998596191406,Water
2.7747602462768555,39.39136505126953,make
-2.9887397289276123,-14.710957527160645,crippled
-38.809478759765625,-3.2820777893066406,violent
5.478896617889404,4.940495491027832,viewing
8.59984016418457,-3.506040334701538,peaceful
39.907161712646484,-19.25237274169922,threshing
34.68853759765625,22.020206451416016,God
23.54134750366211,-11.393310546875,untimely
20.505399703979492,18.010364532470703,seduce
7.960717678070068,15.39162826538086,print
1.2656140327453613,-46.32187271118164,rocked
-49.61202621459961,7.058238506317139,welcomed
43.68269729614258,-29.994037628173828,cubits
-12.112446784973145,6.910277366638184,routine
5.683111667633057,20.499303817749023,member
38.97407150268555,36.4837532043457,Lay
0.18979477882385254,-8.945487976074219,implements
-32.85555648803711,-40.51620101928711,grew
-24.552879333496094,-12.360899925231934,tragedy
-4.095394134521484,-15.514498710632324,sentenced
6.324721336364746,-38.81248474121094,van
7.521188259124756,20.410654067993164,bemoan
-26.64311981201172,-8.056523323059082,ordinary
-43.0963020324707,24.087478637695312,incapable
-30.874370574951172,24.3306827545166,author
69.83744812011719,1.988540530204773,Simeon
29.372098922729492,-21.83702278137207,bolster
47.45072937011719,6.949193477630615,Cyrene
15.575343132019043,14.774911880493164,kinsmen
37.236244201660156,-9.855920791625977,purify
-23.62901496887207,-7.050307750701904,placidity
-49.63335418701172,-18.067245483398438,Archer
56.336082458496094,-5.9883222579956055,Gilgal
-30.170242309570312,35.32471466064453,happened
4.137978553771973,-35.6396369934082,flaring
-39.723960876464844,34.51035690307617,Combe
-8.91828441619873,0.376537561416626,jokes
-5.797147274017334,-33.36306381225586,balls
-35.899478912353516,-3.490083694458008,acquaintances
23.16728973388672,-9.211797714233398,tongs
-31.424821853637695,21.421720504760742,dearer
13.972915649414062,-43.050437927246094,fringe
29.196678161621094,2.82950758934021,diseases
20.80109405517578,8.034317970275879,lighten
-36.82643508911133,3.9652810096740723,management
38.886844635009766,28.369651794433594,Break
-54.83205795288086,8.479391098022461,Weymouth
47.202980041503906,-0.5441548228263855,highways
16.040369033813477,47.37961196899414,Ayre
-3.3143656253814697,52.04065704345703,HIM
9.167891502380371,-31.879859924316406,barbed
-12.987822532653809,-50.870243072509766,stooped
-15.112421989440918,11.020753860473633,Edmund
-35.26670455932617,20.499460220336914,foresaw
-6.120211124420166,1.785123586654663,marred
-13.579383850097656,-14.35421371459961,aristocrat
3.1499252319335938,-19.139543533325195,Eight
36.321807861328125,3.29295015335083,households
-16.111347198486328,-33.8906364440918,patched
38.317256927490234,30.606782913208008,Destroy
-17.238168716430664,-4.519595623016357,invest
-4.7319817543029785,-2.6806695461273193,fain
-15.806197166442871,23.015268325805664,sevenpence
53.06510925292969,13.489712715148926,Nathanael
-48.239810943603516,3.4507222175598145,expecting
-26.68348503112793,-13.861708641052246,Yojo
-49.60671615600586,1.2289077043533325,lasted
-17.197635650634766,-1.4061745405197144,phenomenon
-15.808258056640625,-47.86499786376953,stool
-11.105537414550781,-18.227720260620117,heading
-4.026980876922607,-8.684593200683594,railing
-8.845189094543457,32.979618072509766,meaneth
-18.703567504882812,34.51046371459961,mama
-31.1400146484375,24.915023803710938,witty
-0.04666788503527641,17.622699737548828,elude
51.91828918457031,12.86298942565918,Pharisee
-11.022356986999512,-29.042186737060547,napkin
73.57332611083984,4.606043338775635,Mahalaleel
-37.048824310302734,-3.2936501502990723,peremptory
10.577301025390625,35.149009704589844,Braine
22.72916030883789,19.511720657348633,zealous
29.034955978393555,-11.505337715148926,languish
-29.637683868408203,6.272552490234375,remonstrance
-15.568814277648926,2.884108066558838,cogent
-55.9020881652832,7.827980041503906,Kellynch
-19.72846794128418,5.458953380584717,generally
14.21511459350586,32.288291931152344,Liege
17.497278213500977,46.378108978271484,Players
-17.00326919555664,9.047426223754883,receives
50.53858947753906,35.9453239440918,21
6.00246524810791,33.313716888427734,Flauius
49.931976318359375,35.914188385009766,33
62.246341705322266,14.050777435302734,Abner
-34.14666748046875,29.95626449584961,confirmed
23.712644577026367,22.115772247314453,truly
73.54903411865234,4.5871429443359375,Reu
39.527286529541016,-26.706193923950195,scarlet
41.870506286621094,-26.138545989990234,shovels
-29.57454490661621,13.638019561767578,interfering
-2.8640785217285156,-4.391533374786377,murdering
7.9144062995910645,-25.798215866088867,gayly
56.149051666259766,4.37371826171875,Bethlehemjudah
67.01288604736328,3.1394009590148926,Nethinims
-42.001861572265625,-6.512201309204102,expression
-41.435550689697266,9.106067657470703,renewed
-9.776165962219238,-36.5029411315918,innkeeper
22.149669647216797,-34.29573440551758,beds
-42.96307373046875,6.5103349685668945,frequently
41.282981872558594,23.197818756103516,exhortation
